user_id,last_updated,vector_kv
9608,2025-07-23 20:40:17.178447,"['classical:0.58', 'realism:0.22', 'minimalist:0.47', 'colorful:0.95', 'digital_art:0.37']"
9610,2025-09-01 01:47:48.682720,"['oil_painting:0.23', 'classical:0.41', 'landscape:0.38', 'large_canvas:0.74', 'watercolor:0.23', 'mixed_media:0.38', 'portrait:0.95', 'small_art:0.79']"
9611,2025-08-24 10:26:48.682343,"['mixed_media:0.84', 'small_art:0.57', 'sculpture:0.65', 'portrait:0.62', 'colorful:0.28', 'large_canvas:0.5', 'contemporary:0.42']"
9614,2025-07-25 02:06:05.451733,"['digital_art:0.96', 'realism:0.87', 'classical:0.2', 'large_canvas:0.91', 'minimalist:0.74']"
9616,2025-09-28 15:10:08.973667,"['small_art:0.26', 'contemporary:0.21', 'landscape:0.97', 'oil_painting:0.14', 'digital_art:0.42', 'abstract_art:0.67', 'portrait:0.24']"
9617,2025-10-15 19:22:30.820851,"['realism:0.18', 'mixed_media:0.1', 'oil_painting:0.23', 'classical:0.44', 'large_canvas:0.29', 'colorful:0.75', 'watercolor:0.46']"
9620,2025-07-21 23:31:38.490599,"['watercolor:0.26', 'small_art:0.75', 'classical:0.48', 'contemporary:0.32']"
9622,2025-10-16 15:04:20.263311,"['large_canvas:0.46', 'abstract_art:1', 'realism:0.35', 'classical:0.9']"
9623,2025-10-16 02:50:36.037713,"['sculpture:0.92', 'digital_art:0.51', 'watercolor:0.18', 'abstract_art:0.89', 'large_canvas:0.61']"
9625,2025-09-11 04:59:04.878928,"['sculpture:0.75', 'landscape:0.24', 'minimalist:0.46', 'large_canvas:0.93', 'small_art:0.52', 'abstract_art:0.33', 'portrait:0.2', 'digital_art:0.53']"
9629,2025-07-22 14:03:42.124925,"['digital_art:0.87', 'portrait:0.72', 'mixed_media:0.43', 'minimalist:0.78', 'classical:0.15', 'watercolor:0.58']"
9631,2025-08-16 22:41:26.809111,"['watercolor:0.17', 'classical:0.29', 'sculpture:0.92', 'colorful:0.2', 'mixed_media:0.75']"
9632,2025-09-06 19:02:28.626269,"['small_art:0.98', 'watercolor:0.14', 'abstract_art:0.92', 'classical:0.51']"
9635,2025-08-14 15:00:28.631452,"['oil_painting:0.99', 'watercolor:0.47', 'landscape:0.66', 'minimalist:0.47', 'realism:0.48', 'large_canvas:0.24', 'digital_art:0.57']"
9637,2025-09-19 06:56:13.049062,"['landscape:0.46', 'minimalist:0.37', 'realism:0.55']"
9638,2025-08-09 22:57:43.216788,"['classical:0.54', 'small_art:0.58', 'watercolor:0.82', 'mixed_media:0.87', 'realism:0.78', 'sculpture:0.78']"
9640,2025-07-23 08:34:32.774514,"['sculpture:0.43', 'colorful:0.56', 'watercolor:0.21', 'landscape:0.5', 'realism:0.19']"
9641,2025-09-26 02:26:28.525306,"['mixed_media:0.59', 'minimalist:0.24', 'landscape:0.73', 'realism:0.39']"
9643,2025-08-26 22:40:16.897541,"['minimalist:0.15', 'large_canvas:0.37', 'colorful:0.58', 'oil_painting:0.98', 'watercolor:0.27']"
9646,2025-09-28 21:41:24.172004,"['contemporary:0.86', 'minimalist:0.81', 'portrait:0.51', 'digital_art:0.61']"
9647,2025-08-22 23:06:15.282096,"['landscape:0.74', 'abstract_art:0.39', 'small_art:0.3', 'sculpture:0.68', 'oil_painting:0.25']"
9649,2025-07-23 22:45:58.276123,"['sculpture:0.69', 'contemporary:0.96', 'abstract_art:0.23', 'landscape:0.43', 'large_canvas:0.89', 'realism:0.43']"
9650,2025-08-17 08:57:08.920562,"['contemporary:0.49', 'small_art:0.38', 'oil_painting:0.44']"
9652,2025-09-06 15:08:55.950395,"['abstract_art:0.48', 'realism:0.85', 'landscape:0.14', 'portrait:0.67', 'small_art:0.41', 'minimalist:0.93']"
9653,2025-08-19 16:39:05.723241,"['contemporary:0.18', 'landscape:0.68', 'abstract_art:0.29', 'classical:0.78', 'small_art:0.39', 'large_canvas:0.91']"
9655,2025-09-30 16:37:05.249638,"['portrait:0.61', 'digital_art:0.77', 'colorful:0.94']"
9656,2025-08-07 16:18:19.572675,"['portrait:0.62', 'abstract_art:0.21', 'sculpture:0.81']"
9658,2025-07-31 01:22:47.202635,"['realism:0.9', 'abstract_art:0.67', 'oil_painting:0.22', 'large_canvas:0.88', 'watercolor:0.9', 'portrait:0.2', 'digital_art:0.14']"
9661,2025-07-14 03:04:03.047562,"['colorful:0.23', 'large_canvas:0.93', 'realism:0.85', 'digital_art:0.77']"
9662,2025-10-08 00:15:09.822095,"['digital_art:0.89', 'classical:0.33', 'contemporary:0.3', 'watercolor:0.18', 'colorful:0.21', 'portrait:0.88']"
9664,2025-08-28 02:03:41.383876,"['large_canvas:0.93', 'digital_art:0.19', 'oil_painting:0.27', 'small_art:0.82', 'contemporary:0.19', 'sculpture:0.21', 'mixed_media:0.89']"
9665,2025-10-15 16:20:37.514475,"['classical:0.83', 'portrait:0.26', 'realism:0.67', 'mixed_media:0.17', 'oil_painting:0.96', 'minimalist:0.96', 'colorful:0.49', 'small_art:0.85']"
9667,2025-08-20 16:29:43.490735,"['colorful:0.43', 'small_art:0.39', 'digital_art:0.31', 'realism:0.32', 'contemporary:0.66']"
9668,2025-10-13 18:36:11.222110,"['watercolor:0.94', 'oil_painting:0.39', 'classical:0.57', 'minimalist:0.12', 'realism:0.11', 'sculpture:0.83']"
9671,2025-07-29 02:22:30.646391,"['landscape:0.13', 'small_art:0.32', 'oil_painting:0.91', 'contemporary:0.84', 'classical:0.45']"
9676,2025-07-25 12:32:28.692753,"['small_art:0.69', 'digital_art:0.34', 'realism:0.24', 'minimalist:0.3']"
9677,2025-09-02 03:01:46.973565,"['contemporary:0.33', 'portrait:0.28', 'oil_painting:0.65', 'abstract_art:0.53', 'realism:0.22']"
9679,2025-08-28 22:16:21.684673,"['large_canvas:0.97', 'mixed_media:0.22', 'contemporary:0.19', 'realism:0.11']"
9680,2025-10-08 10:34:29.521486,"['colorful:0.31', 'classical:0.14', 'watercolor:0.56', 'portrait:0.14', 'realism:0.4', 'small_art:0.55']"
9682,2025-08-18 03:58:50.461647,"['digital_art:0.31', 'abstract_art:0.76', 'sculpture:0.66']"
9683,2025-08-21 08:04:58.522490,"['abstract_art:0.19', 'colorful:0.49', 'minimalist:0.43', 'digital_art:0.31']"
9685,2025-07-28 03:40:28.450077,"['abstract_art:0.74', 'minimalist:0.29', 'digital_art:0.39']"
9686,2025-07-19 04:24:38.391328,"['mixed_media:0.71', 'digital_art:0.55', 'landscape:0.83', 'realism:0.18', 'watercolor:0.12']"
9688,2025-10-10 06:00:21.272829,"['classical:0.76', 'oil_painting:0.7', 'landscape:0.94']"
9689,2025-10-14 14:19:24.267338,"['contemporary:0.51', 'realism:0.8', 'oil_painting:0.16', 'abstract_art:0.93', 'sculpture:0.88', 'digital_art:0.18']"
9691,2025-10-04 09:15:21.979981,"['small_art:0.9', 'realism:0.67', 'digital_art:0.49', 'watercolor:0.83', 'sculpture:0.5', 'abstract_art:0.54', 'oil_painting:0.55', 'minimalist:0.18']"
9692,2025-09-28 22:13:46.738612,"['mixed_media:0.4', 'classical:0.93', 'minimalist:0.5', 'large_canvas:0.21', 'contemporary:0.3', 'sculpture:0.34']"
9694,2025-07-26 23:27:32.418752,"['colorful:0.55', 'sculpture:0.6', 'portrait:0.31', 'oil_painting:0.25']"
9697,2025-08-04 15:51:19.937746,"['realism:0.85', 'colorful:0.97', 'large_canvas:0.24', 'mixed_media:0.24', 'portrait:0.39', 'digital_art:0.83', 'landscape:0.63', 'sculpture:0.42']"
9698,2025-07-10 11:50:32.340032,"['portrait:0.22', 'mixed_media:0.72', 'small_art:0.27', 'watercolor:0.96', 'abstract_art:0.1', 'realism:1']"
9700,2025-09-15 21:11:47.082052,"['digital_art:0.94', 'large_canvas:0.17', 'portrait:0.43', 'contemporary:0.69', 'colorful:0.22', 'sculpture:0.3', 'classical:0.28']"
9701,2025-08-12 17:45:36.204524,"['mixed_media:0.4', 'realism:0.97', 'portrait:0.85', 'colorful:0.36', 'minimalist:0.49', 'contemporary:0.41', 'sculpture:0.69']"
9703,2025-07-20 10:46:08.633468,"['landscape:0.39', 'sculpture:0.4', 'classical:0.75', 'large_canvas:0.86']"
9704,2025-10-15 23:11:55.056125,"['large_canvas:0.81', 'oil_painting:0.93', 'colorful:0.15', 'realism:0.61']"
9706,2025-08-07 10:02:50.039058,"['portrait:0.38', 'oil_painting:0.86', 'small_art:0.54', 'classical:0.37', 'large_canvas:0.14', 'digital_art:1']"
9707,2025-08-05 05:50:37.884807,"['watercolor:0.8', 'contemporary:0.32', 'sculpture:0.96', 'classical:0.77', 'portrait:0.69', 'mixed_media:0.59', 'oil_painting:0.36']"
9709,2025-07-14 18:40:51.152017,"['classical:0.17', 'colorful:0.26', 'mixed_media:0.42', 'contemporary:0.15', 'portrait:0.97']"
9712,2025-10-03 12:31:55.810794,"['contemporary:0.61', 'landscape:0.15', 'portrait:0.82', 'realism:0.3']"
9715,2025-10-16 15:47:54.650112,"['oil_painting:0.35', 'classical:0.72', 'abstract_art:1', 'small_art:0.55', 'mixed_media:0.77', 'realism:0.23']"
9716,2025-07-24 16:19:41.671991,"['digital_art:0.25', 'colorful:0.98', 'abstract_art:0.43', 'portrait:0.52', 'sculpture:0.41', 'contemporary:0.45', 'minimalist:0.52', 'landscape:0.63', 'small_art:0.61']"
9718,2025-08-05 09:32:22.599266,"['minimalist:0.1', 'realism:0.58', 'watercolor:0.39', 'mixed_media:0.51', 'contemporary:0.47']"
9719,2025-10-01 07:34:46.867136,"['mixed_media:0.22', 'colorful:0.44', 'abstract_art:0.37']"
9721,2025-09-24 10:07:13.395218,"['minimalist:0.36', 'portrait:0.8', 'digital_art:0.33', 'classical:0.39']"
9722,2025-10-08 03:39:35.497276,"['colorful:0.19', 'landscape:0.66', 'contemporary:0.96', 'classical:0.38', 'realism:0.13', 'mixed_media:0.12', 'digital_art:0.89']"
9727,2025-08-18 09:30:04.158245,"['watercolor:0.13', 'oil_painting:0.23', 'minimalist:0.64', 'large_canvas:0.1', 'abstract_art:0.91', 'digital_art:0.22', 'mixed_media:0.96', 'classical:0.3']"
9728,2025-10-15 01:45:00.270945,"['realism:0.44', 'colorful:0.99', 'digital_art:0.14', 'large_canvas:0.22', 'oil_painting:0.14', 'portrait:0.57', 'landscape:0.94', 'classical:0.53']"
9730,2025-10-14 12:14:12.232342,"['realism:0.83', 'digital_art:0.91', 'portrait:0.81', 'landscape:0.44']"
9731,2025-07-29 19:42:06.288819,"['oil_painting:0.93', 'contemporary:0.23', 'minimalist:0.9', 'realism:0.49', 'colorful:0.8', 'watercolor:0.74']"
9734,2025-08-20 15:15:44.000646,"['small_art:0.59', 'digital_art:0.38', 'mixed_media:0.95', 'colorful:1', 'watercolor:0.42', 'classical:0.74']"
9736,2025-08-07 07:11:00.608434,"['minimalist:0.26', 'digital_art:0.17', 'landscape:0.5', 'realism:0.45', 'classical:0.1', 'contemporary:0.86', 'oil_painting:0.36']"
9737,2025-10-15 13:04:17.580861,"['portrait:0.5', 'classical:0.81', 'landscape:0.54', 'digital_art:0.52']"
9739,2025-09-05 01:49:09.917155,"['sculpture:0.43', 'landscape:0.23', 'oil_painting:0.14', 'mixed_media:0.89', 'minimalist:0.8']"
9740,2025-07-18 11:51:06.243442,"['oil_painting:0.25', 'landscape:0.42', 'abstract_art:0.43', 'mixed_media:0.46']"
9742,2025-09-21 20:41:38.517255,"['classical:0.94', 'minimalist:0.5', 'digital_art:0.51', 'large_canvas:0.16']"
9743,2025-08-30 07:57:50.464718,"['realism:0.13', 'colorful:0.43', 'oil_painting:0.41', 'mixed_media:0.6', 'classical:0.18', 'landscape:0.23', 'small_art:0.72']"
9746,2025-08-10 04:51:50.037128,"['classical:0.49', 'minimalist:0.89', 'contemporary:0.24']"
9748,2025-07-22 03:10:53.485259,"['small_art:0.38', 'contemporary:0.78', 'classical:0.3']"
9749,2025-08-13 02:32:49.992687,"['mixed_media:0.76', 'contemporary:0.84', 'small_art:0.11']"
9751,2025-07-31 05:23:38.450488,"['contemporary:0.73', 'oil_painting:0.98', 'abstract_art:0.44', 'watercolor:0.41', 'classical:0.37', 'large_canvas:0.81']"
9752,2025-08-28 11:19:22.680545,"['classical:0.39', 'landscape:0.43', 'colorful:0.81', 'oil_painting:0.68', 'digital_art:0.95']"
9754,2025-07-11 22:03:38.485977,"['realism:0.15', 'sculpture:0.95', 'digital_art:0.69', 'contemporary:0.59', 'abstract_art:0.82', 'landscape:0.11']"
9757,2025-09-24 00:30:21.144707,"['oil_painting:0.63', 'contemporary:0.79', 'mixed_media:0.22', 'large_canvas:0.73']"
9758,2025-08-27 03:42:31.284368,"['large_canvas:0.37', 'digital_art:0.23', 'portrait:0.73', 'colorful:0.33', 'abstract_art:0.35']"
9760,2025-09-27 14:28:42.784304,"['landscape:0.46', 'realism:0.64', 'small_art:0.55', 'colorful:0.58', 'abstract_art:0.7', 'classical:0.99', 'contemporary:0.68']"
9763,2025-10-02 21:21:51.120690,"['mixed_media:0.72', 'colorful:0.91', 'digital_art:0.93', 'small_art:0.82']"
9766,2025-10-12 00:52:07.274457,"['watercolor:0.49', 'classical:0.69', 'digital_art:0.13', 'mixed_media:0.1', 'portrait:0.67', 'abstract_art:0.94', 'minimalist:0.63']"
9767,2025-07-23 10:43:24.708576,"['minimalist:0.75', 'large_canvas:0.98', 'mixed_media:0.4', 'digital_art:0.66', 'landscape:0.5', 'abstract_art:0.26', 'colorful:0.52', 'sculpture:0.61']"
9769,2025-10-06 08:19:33.763579,"['colorful:0.39', 'small_art:0.34', 'watercolor:0.26', 'oil_painting:0.96']"
9770,2025-10-05 13:21:24.101500,"['large_canvas:0.95', 'oil_painting:0.4', 'watercolor:0.75']"
9773,2025-07-12 16:18:00.239418,"['colorful:0.47', 'digital_art:0.81', 'contemporary:0.89', 'small_art:0.18', 'watercolor:0.77']"
9775,2025-10-06 14:25:52.565765,"['minimalist:0.36', 'contemporary:0.65', 'sculpture:0.39', 'mixed_media:0.35', 'digital_art:0.43', 'classical:0.56']"
9776,2025-08-10 13:45:58.856686,"['realism:0.98', 'contemporary:0.23', 'landscape:0.59', 'classical:0.4', 'mixed_media:0.17', 'minimalist:0.96', 'sculpture:0.16', 'large_canvas:0.41']"
9778,2025-08-11 03:18:49.651633,"['minimalist:0.88', 'classical:0.51', 'mixed_media:0.49', 'landscape:0.96', 'large_canvas:0.99', 'watercolor:0.92']"
9779,2025-09-21 16:37:35.739729,"['small_art:0.93', 'oil_painting:0.46', 'colorful:0.76', 'large_canvas:0.24', 'portrait:0.7']"
9781,2025-08-10 07:36:09.866299,"['classical:0.99', 'abstract_art:0.83', 'minimalist:0.89', 'watercolor:0.81', 'sculpture:0.13', 'large_canvas:0.27', 'portrait:0.64']"
9785,2025-07-13 15:39:28.285286,"['realism:0.9', 'portrait:1', 'oil_painting:0.24', 'sculpture:0.16', 'digital_art:0.59']"
9787,2025-08-22 13:17:28.306717,"['portrait:0.26', 'classical:0.23', 'large_canvas:0.34', 'small_art:0.32', 'mixed_media:0.27']"
9788,2025-08-18 18:49:09.366672,"['abstract_art:0.67', 'oil_painting:0.21', 'portrait:0.58', 'classical:0.14', 'realism:0.45', 'landscape:0.25']"
9790,2025-07-19 17:17:34.575059,"['minimalist:0.57', 'contemporary:1']"
9791,2025-09-25 19:27:48.476802,"['portrait:0.16', 'small_art:0.65', 'landscape:0.53']"
9793,2025-10-04 11:05:07.831897,"['portrait:0.9', 'watercolor:0.91', 'minimalist:0.66']"
9794,2025-07-17 05:58:07.908019,"['abstract_art:0.99', 'portrait:0.71', 'landscape:0.82', 'minimalist:0.67', 'digital_art:0.81']"
9797,2025-08-04 01:11:43.593422,"['contemporary:0.98', 'sculpture:0.53', 'oil_painting:0.37', 'minimalist:0.71', 'mixed_media:0.69', 'realism:0.81', 'large_canvas:0.66']"
9799,2025-08-03 03:23:00.118162,"['classical:0.52', 'oil_painting:0.23', 'digital_art:0.92', 'contemporary:0.6']"
9800,2025-10-09 23:12:58.087826,"['realism:0.85', 'small_art:0.35', 'landscape:0.34', 'colorful:0.88', 'portrait:0.69', 'classical:0.3']"
9802,2025-08-16 02:40:09.151472,"['classical:0.12', 'large_canvas:0.89', 'mixed_media:0.61', 'realism:0.61', 'colorful:0.84', 'digital_art:0.93', 'portrait:0.63']"
9803,2025-08-06 21:17:37.348146,"['abstract_art:0.76', 'portrait:0.87', 'landscape:0.11']"
9805,2025-09-25 13:01:15.501230,"['watercolor:0.84', 'small_art:0.8', 'contemporary:0.95', 'abstract_art:0.25', 'minimalist:0.56']"
9806,2025-07-21 12:39:03.390258,"['digital_art:1', 'portrait:0.4', 'landscape:0.65', 'contemporary:0.95', 'large_canvas:0.99', 'mixed_media:0.37']"
9808,2025-07-21 05:41:20.079918,"['classical:0.13', 'watercolor:0.76', 'oil_painting:0.38', 'sculpture:0.21', 'realism:0.8']"
9809,2025-09-19 03:14:21.570362,"['minimalist:0.16', 'large_canvas:0.14', 'oil_painting:0.45', 'watercolor:0.39', 'mixed_media:0.6', 'contemporary:0.67']"
9811,2025-10-06 02:58:27.372260,"['portrait:0.56', 'digital_art:0.64', 'large_canvas:0.35', 'abstract_art:0.95', 'contemporary:0.84', 'landscape:0.15', 'mixed_media:0.74']"
9812,2025-09-10 15:10:26.687394,"['contemporary:0.84', 'colorful:0.42', 'portrait:0.29', 'realism:0.49']"
9815,2025-09-10 22:36:53.202805,"['colorful:0.95', 'abstract_art:0.51', 'small_art:0.65', 'minimalist:0.96', 'landscape:0.13']"
9817,2025-07-11 17:08:43.989096,"['watercolor:0.8', 'mixed_media:0.46', 'minimalist:0.79', 'digital_art:0.19']"
9818,2025-09-22 09:10:44.104628,"['abstract_art:0.28', 'oil_painting:0.95', 'landscape:0.72', 'colorful:0.41', 'portrait:0.27', 'watercolor:0.44']"
9820,2025-08-13 15:28:22.994821,"['landscape:0.77', 'realism:0.6', 'watercolor:0.91', 'abstract_art:0.94', 'large_canvas:0.52', 'digital_art:0.6']"
9821,2025-09-15 11:06:07.610550,"['abstract_art:0.98', 'digital_art:0.63', 'small_art:0.29', 'realism:0.69', 'colorful:0.81', 'sculpture:0.55']"
9823,2025-07-12 14:21:19.691733,"['sculpture:0.95', 'portrait:0.46', 'classical:0.52', 'landscape:0.93', 'mixed_media:0.9']"
9824,2025-09-20 01:58:22.011211,"['contemporary:0.46', 'minimalist:0.11']"
9826,2025-07-25 13:05:33.627035,"['watercolor:0.7', 'digital_art:0.67', 'oil_painting:0.59']"
9829,2025-09-15 16:00:38.225675,"['minimalist:0.46', 'abstract_art:0.44', 'contemporary:0.56', 'mixed_media:0.61', 'portrait:0.44', 'landscape:0.79', 'classical:0.22', 'large_canvas:0.79', 'small_art:0.59', 'oil_painting:0.89']"
9830,2025-09-23 05:47:10.505129,"['classical:0.73', 'mixed_media:0.15', 'portrait:0.89', 'contemporary:0.51']"
9832,2025-09-25 21:46:22.387469,"['abstract_art:0.8', 'colorful:0.77', 'oil_painting:0.32', 'sculpture:0.59', 'contemporary:0.51']"
9833,2025-08-09 17:44:17.813336,"['classical:0.91', 'colorful:0.13', 'realism:0.49', 'large_canvas:0.99']"
9835,2025-08-15 11:51:38.647268,"['classical:0.72', 'digital_art:0.49', 'contemporary:0.96', 'minimalist:0.14', 'realism:0.36', 'large_canvas:0.67', 'abstract_art:0.78']"
9836,2025-08-29 11:48:27.068175,"['colorful:0.9', 'mixed_media:0.27', 'small_art:0.83', 'realism:0.62', 'oil_painting:0.45', 'contemporary:0.95']"
9838,2025-08-21 15:38:36.747101,"['large_canvas:0.26', 'mixed_media:0.23']"
9839,2025-10-02 16:55:02.923044,"['realism:0.25', 'large_canvas:0.32', 'contemporary:0.41', 'colorful:0.55', 'minimalist:0.72']"
9841,2025-08-11 18:39:50.853972,"['classical:0.18', 'large_canvas:0.47', 'mixed_media:1', 'colorful:0.29', 'abstract_art:0.92', 'realism:0.48', 'landscape:0.77']"
9842,2025-08-02 02:39:36.558875,"['mixed_media:0.9', 'colorful:0.81', 'landscape:0.97', 'abstract_art:0.27', 'oil_painting:0.36', 'watercolor:0.9']"
9845,2025-07-19 21:41:08.560185,"['minimalist:0.24', 'watercolor:0.72', 'landscape:0.65', 'classical:0.39', 'large_canvas:0.62', 'abstract_art:0.66', 'colorful:0.12']"
9847,2025-07-13 22:04:25.593226,"['digital_art:0.76', 'contemporary:0.38', 'abstract_art:0.96', 'mixed_media:0.36', 'watercolor:0.38', 'landscape:0.57', 'sculpture:0.44', 'large_canvas:0.14', 'small_art:0.87']"
9850,2025-09-01 03:25:49.818621,"['watercolor:0.33', 'small_art:0.85', 'large_canvas:0.73', 'landscape:0.36', 'abstract_art:0.57']"
9851,2025-08-31 17:55:07.263846,"['mixed_media:0.12', 'abstract_art:0.97', 'contemporary:0.93', 'oil_painting:0.13', 'small_art:0.82', 'realism:0.34']"
9853,2025-08-29 07:28:40.891410,"['abstract_art:0.72', 'landscape:0.31', 'minimalist:0.72']"
9854,2025-10-14 15:38:48.922669,"['abstract_art:0.6', 'watercolor:0.48', 'small_art:0.71', 'classical:0.46']"
9857,2025-09-13 08:05:49.385453,"['watercolor:0.99', 'large_canvas:0.9', 'sculpture:0.12', 'landscape:0.53', 'abstract_art:0.34']"
9859,2025-08-16 08:27:58.331789,"['minimalist:0.84', 'small_art:0.97', 'large_canvas:0.56', 'oil_painting:0.54']"
9860,2025-10-01 19:59:30.234895,"['classical:0.88', 'watercolor:0.24', 'large_canvas:0.68', 'portrait:0.24', 'landscape:0.23', 'sculpture:0.83', 'mixed_media:0.29', 'minimalist:0.69', 'colorful:0.74']"
9862,2025-09-10 01:17:10.852879,"['landscape:0.53', 'small_art:0.26', 'sculpture:0.42', 'large_canvas:0.45', 'portrait:0.45']"
9863,2025-09-30 14:28:09.956355,"['classical:0.44', 'sculpture:0.19', 'landscape:0.62', 'small_art:0.29', 'contemporary:0.39', 'mixed_media:0.73']"
9866,2025-07-14 08:25:17.094634,"['abstract_art:0.14', 'watercolor:0.24', 'realism:0.72', 'oil_painting:0.95', 'small_art:0.91', 'portrait:0.97', 'mixed_media:0.73']"
9868,2025-08-21 16:45:56.308086,"['portrait:0.71', 'realism:0.28', 'landscape:0.86', 'mixed_media:0.32', 'abstract_art:0.93']"
9869,2025-10-05 00:48:24.578530,"['minimalist:0.18', 'sculpture:0.37', 'large_canvas:0.67', 'abstract_art:0.21', 'colorful:0.6', 'realism:0.65']"
9871,2025-10-04 08:56:58.373175,"['oil_painting:0.62', 'abstract_art:0.71', 'contemporary:0.31', 'sculpture:0.37', 'digital_art:0.59', 'colorful:0.28', 'classical:0.82']"
9872,2025-08-07 10:49:19.324657,"['large_canvas:0.95', 'mixed_media:0.74', 'portrait:0.58']"
9874,2025-09-30 23:38:12.468373,"['watercolor:0.41', 'sculpture:0.94', 'contemporary:0.57', 'minimalist:0.74', 'digital_art:0.86']"
9877,2025-10-01 20:29:15.717652,"['landscape:0.52', 'mixed_media:0.52', 'minimalist:0.47', 'large_canvas:0.83', 'sculpture:0.62']"
9880,2025-10-07 08:43:08.294890,"['portrait:0.22', 'digital_art:0.36', 'oil_painting:0.67', 'sculpture:0.3']"
9881,2025-10-09 05:04:05.656442,"['abstract_art:0.96', 'watercolor:0.54', 'landscape:0.16', 'realism:0.99', 'mixed_media:0.43']"
9883,2025-10-04 00:56:36.225361,"['digital_art:0.52', 'mixed_media:0.67', 'sculpture:0.25', 'small_art:0.33', 'portrait:0.95']"
9884,2025-09-24 21:05:03.501220,"['digital_art:0.29', 'abstract_art:0.82']"
9886,2025-09-16 15:46:23.278804,"['mixed_media:0.82', 'minimalist:0.29', 'realism:0.73', 'oil_painting:0.45', 'portrait:0.16', 'small_art:0.47', 'colorful:0.56', 'sculpture:0.3']"
9887,2025-08-31 15:03:08.840418,"['watercolor:0.26', 'mixed_media:0.34', 'contemporary:0.82', 'realism:0.37']"
